"user_id","name","city","gender","total_orders","total_spent"
U001054,Mark Watson,North Mark,Male,6,1685.26
U002465,William Houston,Stanleystad,Female,4,1681.58
U006517,Michele Franklin,Lake Dustinstad,Male,2,1675.0
U000367,Tamara Carter,Port Jennifer,Male,2,1673.52
U006901,Sheena Everett,North Deniseburgh,Other,4,1670.2
U005792,Jonathan Kelly,South Ginastad,Female,2,1667.6
U007551,Sean Henderson,Lake Renee,Other,6,1666.28
U003946,Leslie Henderson,Morrisonland,Other,2,1666.18
U009834,Raymond Marshall,Dawnshire,Other,2,1664.86
U000169,Matthew Thomas,Zacharyville,Female,2,1663.88
U008267,Amanda Brady,Maldonadoberg,Female,6,1663.24
U008800,Henry Hickman,Port Jimmyville,Male,2,1661.46
U003726,Nancy Mccarthy,South Wendyview,Male,2,1659.22
U007532,Robert Ortiz,New Matthew,Female,4,1658.86
U004601,Nicole Kramer,Douglasstad,Male,2,1658.84
U001373,Francisco Roberts,Tuckertown,Male,2,1655.96
U009202,Jennifer Patton,Lake James,Male,2,1654.12
U009059,Alejandra Mitchell,South William,Other,2,1653.68
U008054,Heather Schmidt,Port Jennifer,Other,2,1652.44
U004826,Lucas Kirk,Lake Nicholasborough,Male,2,1650.94
U002192,Rick Wright,East Kaitlynland,Other,2,1648.5
U003625,Benjamin Richardson,New Jill,Other,2,1647.96
U003610,Laura Thompson,East Katelynport,Female,4,1647.36
U001283,Jennifer Johnson,Angelaberg,Male,2,1642.2
U004816,Lisa Williams,North Keithchester,Female,2,1641.78
U005514,Heather Brown,West Katelynborough,Male,2,1640.34
U000272,Laura Allen,New Pamelatown,Male,4,1640.28
U001857,Justin Owens,East Jeremystad,Other,2,1639.52
U005764,Mark Huffman,West Michaelshire,Other,4,1639.12
U002445,Natasha Horton,South Carmen,Female,2,1637.18
U009850,Ryan Watson,Walkerport,Male,2,1636.16
U002588,Thomas Coleman,Caldwellview,Male,2,1634.7
U000163,Teresa Day,Port Kimberly,Other,2,1633.2
U001044,Donna Patel,Sandraview,Female,2,1630.94
U008148,William Cowan,East Adamshire,Female,4,1627.18
U007716,Christine Henry,Jamesberg,Other,2,1627.04
U006498,Jason Smith,Bridgesburgh,Male,2,1621.14
U005347,Amanda Morales,Jasonburgh,Male,2,1620.26
U000083,Aaron Barber,Reedside,Female,2,1619.34
U002012,Jessica Schaefer,Lake Rebeccaside,Other,2,1619.34
U008095,Stephen Gibson,Stacyfurt,Other,2,1617.76
U008748,Jason Stokes,Wadefort,Other,2,1614.46
U002817,Seth Garcia,Port Morganbury,Male,2,1613.44
U003345,Brian Johnson,Frankchester,Male,2,1606.94
U007813,Travis Wade,Port Ronnieville,Male,2,1605.2
U003687,Jessica Edwards,New Robert,Male,2,1599.84
U008930,Sara Richardson,Jacobburgh,Female,2,1597.2
U008173,Katherine Webb,Floydview,Male,2,1595.94
U006742,Jose Jenkins,Fosterfort,Other,2,1595.28
U004098,Susan Crawford,South Cassandra,Male,6,1595.06
U000731,Susan Boyd,North Joshua,Male,2,1592.56
U005819,Michael Brown,West Timothy,Male,4,1590.06
U000877,Michael Mcclain,West Julie,Female,2,1580.96
U004554,Kristen Villarreal,West Donaldshire,Other,2,1580.16
U003999,Maria Dawson,Brianmouth,Other,4,1578.98
U005929,David Abbott,Lake Barbarachester,Male,2,1578.82
U003356,Michael Pearson,East Davidview,Other,2,1577.14
U002441,Christopher Cooley,West Philip,Male,4,1574.2
U003136,Tammy Parker,Montgomeryland,Female,2,1572.8
U005192,Deborah Holloway,Alvaradoview,Other,2,1572.8
U005713,Thomas Dominguez,East Markborough,Male,2,1572.8
U000432,Melanie Watson,Port Sabrina,Male,2,1572.02
U005648,Cynthia Mendoza,New Dustin,Male,2,1571.62
U005948,Jason Powell,Mackenzieview,Male,2,1571.5
U009554,Mark Thomas,Tiffanybury,Female,2,1569.56
U003505,Melody Jacobson,Colemanbury,Other,2,1567.44
U006302,William Smith,Port Natalie,Female,2,1565.22
U004778,Carol Reed,Youngbury,Male,4,1562.78
U002080,Carlos Moore,New Nicolebury,Male,2,1562.26
U006985,Kent Brown,Melissaland,Male,4,1561.4
U007276,Kristy Gallagher,Scottmouth,Male,2,1558.32
U001200,Katie Jordan,Lake Barbara,Female,2,1556.16
U007174,Stephen Chapman,Fletcherfurt,Female,2,1551.04
U002711,Maurice Anderson,Christopherhaven,Male,2,1549.88
U009528,Nicholas Mooney,Ryanchester,Female,4,1546.8
U003086,Linda Arnold,Ashleestad,Male,2,1545.62
U008104,Sandra Calhoun,Thomasfort,Male,2,1542.38
U004846,Sylvia Hubbard,Lake Adam,Other,2,1541.94
U008398,Leslie Wiggins,Spencerborough,Male,2,1541.8
U005552,Courtney Moore,East Dorothy,Female,2,1541.74
U004663,Elizabeth Rojas,Catherinechester,Other,2,1540.48
U009473,Timothy Ortiz,East Adamshire,Male,2,1539.42
U000411,Robert Thomas,Sandrashire,Other,4,1537.68
U002203,Rodney West,East Jamesland,Female,6,1535.9
U000123,Mark Solis,Richardbury,Female,2,1533.04
U002995,Dale Curry,New Daniel,Male,4,1530.54
U006534,Andre Rivera,Port Kimberly,Other,2,1529.38
U000702,Ryan Martin,New Regina,Other,2,1528.48
U008580,Stephanie Martin,Margaretstad,Female,2,1527.3
U004749,Brandy Bradford,Paulview,Female,2,1516.62
U009277,David Zamora,Juarezshire,Other,2,1516.2
U000564,Kathryn Wong,Stevenland,Female,2,1515.7
U005378,Alexis Johnson,Stephanieborough,Other,2,1513.08
U001802,Robert Barrett,New Debbieville,Female,2,1511.04
U003506,Brian Green,Nicolemouth,Female,2,1510.8
U003781,Gabrielle Prince,Jessicaton,Other,4,1510.0
U002379,Karen Maddox,West Amandastad,Male,2,1509.68
U002856,Stephen Wallace,Tylerfurt,Female,4,1508.12
U000372,Kelly Ballard,Meganside,Other,4,1508.08
U006593,Ashley Garcia,Joshuashire,Female,2,1491.06
U003568,Sarah Allen,Leechester,Male,6,1489.9
U004687,Jane Sandoval,Jeremychester,Male,2,1488.54
U000638,Sherri Johnson,South Cassandra,Other,2,1487.12
U008408,Angela Ray,Garyfurt,Male,2,1486.38
U002695,Patricia Turner,West Christopherfurt,Female,2,1485.66
U005535,Michelle Hicks,South Devinland,Male,2,1485.46
U007245,Lisa Jordan,North Suzannechester,Female,2,1484.5
U009543,Nancy Hughes,Fisherport,Other,2,1482.96
U002088,William Hardin,Martinezbury,Female,4,1481.36
U006179,Rachael Wood,North Sarahport,Other,4,1481.34
U000346,David Reyes,Lunahaven,Female,2,1479.48
U000763,Anita Brown,Jaimefort,Female,2,1474.48
U009789,Kathryn Wilkins,Port Haleyton,Female,2,1474.36
U003240,Allison Gibson,South Stephaniebury,Female,2,1473.82
U008498,Andrew Johnson,North Cherylmouth,Other,2,1473.02
U008877,Stephanie Patterson,Lake Richard,Other,4,1471.58
U000139,Brett Castillo,Christopherburgh,Male,4,1470.36
U008022,Greg Cline,North Cathy,Other,2,1465.8
U005896,Elizabeth Wood,East Mary,Other,2,1463.6
U004216,Samuel Acevedo,Ruizside,Male,2,1460.96
U009998,Susan Randolph,New Kristin,Male,2,1459.9
U005900,Crystal Lyons,Lake Michelle,Female,2,1457.58
U007427,Julie Rodriguez,Port Nicholas,Female,2,1454.9
U000178,Jeanne Evans,Lauratown,Male,2,1454.26
U004280,Debra Dunn,New David,Male,2,1452.66
U008092,Michelle Williams,Lake Joshuastad,Female,2,1448.78
U006078,Jeremy Cameron,Darlenefurt,Female,4,1447.06
U001383,Karen Williams,Peterbury,Other,4,1445.0
U009848,Richard Gibson,Angelachester,Other,2,1443.92
U004284,Mary Conrad,Olsenland,Female,4,1442.24
U005715,Peter Copeland,Port Ian,Other,2,1442.12
U002205,Brian Rose,East Johnmouth,Female,2,1439.46
U001305,Mason Johnson,South Norman,Other,2,1439.36
U008176,Theresa Kirk,North Elizabethmouth,Female,2,1438.14
U004287,Lauren Anderson,Sandersview,Female,2,1436.8
U009403,John Kennedy,Jamesfort,Male,2,1435.36
U007962,Michael Shah,Davidville,Male,2,1432.86
U000455,Christopher Smith,Steventon,Female,2,1431.66
U007322,Lisa Barker,Skinnerfort,Male,2,1429.2
U004707,Cory Jefferson,Ortegashire,Male,4,1428.12
U000392,Laura Daniel,North Bobby,Other,2,1427.16
U002864,Tiffany Sweeney,Donnaburgh,Male,4,1426.46
U004689,Marvin Rowland,Wayneberg,Other,2,1424.38
U004349,Kimberly Ayala,South Jacobhaven,Other,2,1421.86
U003948,Mark Johnson,Port Tylerland,Other,2,1420.56
U004368,Robin Cruz,Lake Shannonview,Male,2,1420.02
U001382,Kathleen Woods,Sharonview,Male,2,1416.44
U002553,Laura Logan,Colemanburgh,Other,2,1415.78
U001138,Susan Fisher,Drakestad,Other,2,1413.9
U001733,John Taylor,South Cameronstad,Other,4,1413.52
U006639,Stephanie Alvarez,Colemanland,Other,2,1413.44
U003911,Susan Green,Lopezborough,Other,2,1412.64
U000650,Kevin Brock,Moraleshaven,Male,4,1412.28
U006184,Richard Smith,Wilsonville,Female,2,1411.76
U006582,Joseph Cooper,Ashleyberg,Male,2,1411.76
U004598,Brittany Wong,Vazquezport,Other,4,1409.44
U002878,Eric Lee,Davidside,Other,4,1408.68
U008534,Timothy Kane,Port Keith,Male,2,1408.36
U008454,Samuel Le,West Tonyahaven,Female,2,1408.26
U004837,Jerry Wolfe,New Nicholas,Female,4,1407.3
U001006,Kenneth Ho,East Alishamouth,Male,2,1406.58
U007596,Danielle Poole,Port Derekmouth,Other,4,1402.18
U008677,Glenda Patton,New Stephanie,Other,4,1401.18
U003700,Rebecca Flores,West Anthony,Other,2,1400.08
U001186,Jason Shaw,Saraborough,Female,2,1399.24
U007096,Matthew Ray,Kyleside,Male,2,1398.26
U003993,Heather Ramsey,North Rebecca,Female,4,1398.2
U000111,Jacqueline Farrell,Mariafurt,Female,2,1397.3
U005355,Jeffrey Mccormick,Powellport,Female,2,1396.48
U009951,Shelley Wright,Rollinsstad,Male,2,1395.52
U002492,Debra Brown,Brandonberg,Other,2,1395.18
U004294,Stephanie Duncan,Mcmillanport,Female,2,1394.14
U008302,Brandon Salazar,West Annastad,Male,2,1394.0
U008532,Brian Carroll,East Valerie,Female,2,1393.82
U000846,Sandra Haynes,Port Sarahport,Female,2,1393.6
U008535,Kathleen Oliver,Amandaport,Male,2,1389.86
U004796,Daniel Vargas,Stantonmouth,Other,4,1389.24
U001565,Patricia Gardner,Brandonfurt,Other,6,1385.8
U003227,Melissa Thompson,Williamchester,Female,2,1385.62
U002891,Richard Ellis,Lake Carlosmouth,Other,4,1383.1
U004733,Michele Soto,Gregoryburgh,Other,2,1381.1
U009179,Jeffrey Miller,Thomasstad,Male,2,1378.64
U002587,Cristian Tanner,Simmonsport,Female,2,1378.52
U007899,Emily Carpenter,New Rachel,Female,2,1376.98
U009298,Nathaniel Young,New Michelle,Male,2,1375.86
U005450,Shannon Townsend,East Shawn,Male,2,1375.02
U003295,Megan Williams,North Haileyfort,Other,2,1373.78
U001250,Joseph Wood,West Michelle,Other,2,1371.82
U004222,Courtney Aguilar,South John,Male,2,1370.92
U000772,Kathryn Matthews,Moniquehaven,Female,4,1370.4
U001666,Kimberly Stevens,Milesport,Male,4,1370.02
U003708,Candice Sawyer,West Elizabeth,Other,4,1366.06
U004624,Randy Carpenter,North Amanda,Female,2,1363.04
U000264,Aaron Rubio,Erikview,Other,6,1361.58
U003973,Perry Duffy,Langmouth,Other,4,1359.58
U006214,James Wood,West Tonyberg,Female,2,1358.16
U004668,Jill Morris,Wendyland,Other,4,1357.28
U006072,Sean Murray,Perezmouth,Female,2,1356.72
U000302,Brittany Drake,New Stacy,Female,2,1353.9
U006729,Denise Sanchez,Riosshire,Male,2,1353.9
U002925,Dennis Rogers,Morseside,Female,4,1352.58
U001099,Kaitlyn Payne,Jenniferview,Female,2,1352.38
U002797,Doris Kennedy,East Michaela,Male,2,1351.2
U009780,Jade Reynolds,Lake Christieburgh,Female,2,1351.18
U007538,Wanda Saunders,Michaelmouth,Male,2,1350.84
U002688,Sandra Jones,Stephaniefurt,Other,6,1349.04
U004751,Diane Johnson,West Stephaniefort,Female,2,1348.24
U007456,Joseph Hernandez,Toddview,Female,2,1348.12
U009055,Ralph Lawrence,East Rebekah,Other,4,1347.96
U009587,Mark Jennings,Lake Edwardberg,Other,2,1346.86
U005025,Jason Mcguire,New Roger,Male,2,1346.58
U002393,Donna Shaw,Fischerside,Other,2,1346.5
U005781,Sarah Miller,Port Timothy,Female,2,1344.88
U006238,Dale Porter,North Markchester,Other,4,1344.5
U006486,Amber Lewis,Heatherport,Other,6,1343.76
U003230,Aaron Ford,Port Patrickborough,Male,2,1343.42
U006628,Daniel Jimenez,Darleneton,Male,2,1342.44
U009972,Christopher Hale,North Jason,Female,2,1342.44
U008032,Theresa Valencia,Woodston,Other,4,1342.18
U000409,Dennis Hunt,Greeneshire,Female,2,1342.12
U009813,Nancy Mendez,Smithview,Male,2,1341.26
U004035,Mark King,Chambersstad,Other,2,1339.84
U003827,Kimberly Mejia,Moralesbury,Male,2,1338.72
U009001,Tammy Bell,Fuentesfort,Male,2,1336.56
U002495,John Andrade,Lake Tina,Female,2,1335.18
U004756,Alexander Marshall,Allenhaven,Male,2,1331.7
U005386,Emily Parker,North Kimberly,Other,6,1331.48
U000774,April White,Biancashire,Female,2,1330.28
U009396,Paul Morales,Garrettside,Female,2,1328.66
U008023,Ruben Chang,Fostershire,Female,4,1328.4
U000481,Karen Johnston,East Matthew,Other,2,1324.44
U001950,David Johnston,Port Ashley,Female,2,1321.44
U005712,Sarah Lin,Armstrongberg,Male,2,1321.44
U008954,Peter Herrera,North James,Other,2,1321.44
U007490,Jose Ramirez,West Robert,Male,2,1318.44
U000305,Samantha Schroeder,West Kevinberg,Male,2,1316.48
U009868,Kylie Cole,Simonmouth,Male,2,1316.2
U000811,Adam Kane,East Christopher,Other,2,1314.68
U004144,Jose Dean,Brownmouth,Male,2,1314.18
U004896,Jim Cook,Collinsshire,Male,2,1310.44
U007467,Thomas Sheppard,Cohenburgh,Female,2,1310.38
U001976,Cory James,Bensonburgh,Male,2,1309.52
U007884,Kayla Williams,New Ricky,Female,2,1308.2
U001303,Patricia Butler,Tinatown,Male,2,1306.88
U008799,Alicia Jordan,East Kelly,Male,2,1303.4
U009435,Tara Porter,Michellestad,Other,2,1302.62
U004888,Brittany Roman,North Robert,Other,2,1301.54
U009735,Megan Becker,East Lindsaychester,Female,2,1298.38
U006497,Jennifer Schneider,Nelsonfurt,Other,2,1295.08
U007237,Mary Abbott,East Jordanton,Male,2,1295.02
U008055,Kimberly Green,Lake Candice,Male,2,1292.12
U006119,Kelly Smith,South Fred,Male,2,1290.56
U000429,Raymond Goodman,Jefferyshire,Male,2,1289.52
U001927,Jessica Williamson,Donaldmouth,Other,2,1287.2
U003094,Alexa Nelson,Webbton,Other,2,1286.28
U008044,Lauren Allen,Leemouth,Other,2,1286.28
U008136,Daniel Bryant,Lake Juan,Male,2,1277.32
U003170,Ashley Stewart,South Conniestad,Male,2,1277.02
U007361,Daryl Romero,Davidland,Female,2,1276.6
U001879,Michael Hernandez,East Lisaberg,Female,2,1276.1
U003710,Matthew Jones,Alyssatown,Other,2,1275.04
U009635,Jamie Ho,Sandershaven,Other,2,1274.54
U000826,Scott Durham,South Davidland,Other,2,1273.7
U001381,Timothy Lewis,East Elizabethhaven,Other,4,1271.22
U003704,Tammy Johnson,Parsonsmouth,Male,2,1267.6
U003397,Jessica Herrera,Lake Tyroneton,Male,2,1266.16
U001785,Alexis Brown,Stevenston,Male,2,1265.86
U008728,Amy Green,Alishaborough,Female,2,1263.68
U006859,Robert Ruiz,South Heidiside,Female,2,1262.72
U009995,Michael Taylor,East Nicholas,Male,2,1262.72
U007062,Daniel Rodriguez,Stephensfort,Other,2,1261.04
U005381,Debra Carter,New Renee,Other,2,1256.26
U009562,Jared Choi,New Brianborough,Other,4,1256.12
U003884,Steven Durham,South Taramouth,Male,2,1256.1
U008894,Michelle Hayes,Lopezburgh,Male,2,1255.98
U003548,Christina Shaffer,South Claudia,Female,2,1254.9
U000695,Andrew Foster,Meltonfort,Male,4,1254.22
U006651,Michael Alexander,South Scottmouth,Female,2,1252.9
U000220,Cole Hernandez,Lauraland,Male,2,1247.44
U009542,Lisa Wiggins,New Robin,Other,2,1246.6
U002880,Lawrence Lambert,West Brooke,Other,4,1244.72
U005520,Gilbert Coleman,New Laura,Male,2,1243.64
U003284,Javier Palmer,New David,Other,4,1242.62
U001206,James Wise,East Katherineville,Female,2,1242.24
U001394,Thomas Hughes,Port Chadville,Male,2,1241.64
U006584,Mallory Baldwin,Jamesville,Other,2,1239.44
U000196,Katherine Pham,New Seanstad,Male,2,1236.94
U004660,Kimberly Pineda,Wendyland,Other,4,1236.9
U004925,Katie Rollins,East Douglaston,Male,4,1236.86
U000514,Nicholas Jones,Taylorview,Male,4,1236.84
U006099,Barry Russell,Robertview,Male,2,1233.96
U006105,Gerald Butler,North Sandrastad,Female,2,1233.0
U008665,Brenda Herrera,South Jamesville,Male,2,1228.68
U003991,Cory Oliver,West Jason,Other,4,1227.8
U002934,Samantha Jones,Johnsonchester,Female,2,1226.78
U004164,Jessica Smith,Port Brianchester,Female,2,1225.18
U003947,William Jackson,Brianville,Other,2,1224.46
U004532,Jeanne Harris,Cruzburgh,Other,2,1224.46
U007455,Jeanne Perez,Larryfurt,Male,2,1223.28
U005735,Willie Bell,North Erikaland,Female,4,1223.1
U008998,Tyler Morrow,Lake Toddmouth,Other,2,1223.1
U005484,Anne Harris,New Abigail,Other,2,1222.74
U009143,Jonathan Benjamin,South Ericview,Female,4,1222.3
U008849,Ashley Lucas,New Jesse,Male,2,1219.56
U001309,Jennifer Doyle,Welchmouth,Male,4,1218.46
U000929,Lindsey Pena,Sethberg,Female,2,1217.64
U008601,Jennifer Cherry,Danielview,Female,4,1216.58
U002938,Melanie Grant,Butlermouth,Female,2,1215.1
U005353,Joshua Mccormick,Osborneport,Female,2,1213.4
U004555,Christina Shields,Bakerborough,Other,2,1213.02
U003617,Kyle Miller,Hickston,Female,2,1211.66
U003881,Robert Newton,Nicolemouth,Other,2,1211.08
U003633,Jaime Martinez,Port Lauraburgh,Other,4,1210.58
U001123,Michael Cox,Port Brendaberg,Female,2,1209.24
U009526,Joseph Jenkins,Karlfurt,Female,4,1207.62
U006819,Kimberly Taylor,North Meganchester,Female,2,1206.98
U001277,Katie Anderson,Jonesside,Other,2,1206.12
U006813,Christopher Bradley,South Kimberlyport,Male,2,1205.12
U001988,Benjamin Rodriguez,East Lindaside,Female,2,1203.18
U002258,Cindy Wheeler,South Jenny,Other,2,1203.18
U003632,Victoria Harrison,Roseshire,Male,2,1200.68
U003961,Seth Andrews,Port Patricia,Other,2,1200.28
U009322,Rebecca Fritz,Ingramberg,Other,4,1199.12
U007508,Michelle Lyons,North Theodore,Other,2,1197.92
U002002,Katherine Mccarty,Lindatown,Male,2,1197.8
U002310,Benjamin Esparza,North Nathan,Female,2,1196.84
U005733,Jacqueline Meyer,Thompsonview,Male,2,1195.76
U005361,Danielle Morris,Cliffordland,Female,2,1195.6
U004581,Donna Martinez,North Coleport,Male,6,1195.14
U006211,John Webster,Piercebury,Male,2,1190.72
U003885,Daniel Jones,Virginiaport,Male,2,1189.14
U008365,Kimberly Robinson,Pettyfort,Male,4,1187.8
U004224,Emily Baldwin,North Danielport,Female,2,1183.1
U003940,Sara Fields,Robertview,Female,2,1182.98
U000631,Emily Rodriguez,South Daniel,Male,2,1182.38
U006370,David Long,Peterhaven,Other,2,1181.84
U008182,Eric Benjamin,Stephaniemouth,Female,2,1181.24
U002004,Pamela Nelson,North Brianberg,Other,2,1180.24
U002885,Richard Escobar,Lake Jennifer,Other,4,1178.0
U006480,Carmen Munoz,Alexandrachester,Male,2,1175.34
U007755,Brenda Knight,South Emily,Female,4,1173.44
U001746,Sara Bush,Christopherfurt,Female,2,1172.34
U004298,Julie Anderson,Gibsonburgh,Male,4,1170.66
U007978,Crystal Henry,Christopherchester,Male,2,1170.0
U007216,Timothy Chase,New Taylor,Male,2,1164.2
U003877,Christopher Cole,New Elizabethshire,Other,2,1163.06
U001718,Jenna Padilla,Craigshire,Female,2,1160.96
U004878,Heather Brown,Millerport,Male,2,1160.36
U009459,Amber Blackwell,New Theresaborough,Male,2,1157.52
U000204,Jessica Rodriguez,North Craig,Male,4,1157.48
U007997,Adrian Schneider,North Heidiberg,Female,2,1155.7
U009529,Chris Kirby,Chapmanview,Male,2,1153.94
U003718,Patricia Morgan,Patrickshire,Other,2,1150.48
U002716,David Barron,Annchester,Male,2,1145.24
U003361,Ashley Moore,Ashleyview,Male,4,1143.92
U009399,Mark Moore,New Selenabury,Female,2,1143.8
U009827,Kathryn Rodriguez,West Jenniferbury,Other,2,1143.0
U005420,Martin Walker,East Amanda,Female,2,1141.14
U001111,Kelli Reed,Brookstown,Other,4,1140.8
U007051,Daniel Baker,Michaelview,Female,2,1139.44
U006049,Rachel Fox,Lindaburgh,Other,2,1139.3
U005105,Victor Villanueva,Thomastown,Female,2,1136.88
U006506,Samantha Fernandez,Hortonland,Male,2,1134.1
U004367,Ann Woodard,East Oliviafort,Male,2,1133.8
U009063,Carlos Miller,Lake Julie,Female,2,1133.74
U007436,Michelle Thompson,Port Kristinaview,Male,4,1132.2
U007059,Angela Wang,Dianafurt,Male,2,1130.56
U002123,Zachary Cook,West Theresastad,Male,2,1129.76
U008381,Patricia Fry,Grahamview,Female,2,1126.54
U006122,Alicia Singh,Port Caitlyn,Female,2,1126.28
U004907,Jill Rogers,Lake Jessica,Other,2,1125.52
U006364,Stephanie Schmitt,North Scottland,Female,2,1125.28
U005526,Jeffery Johnson,West Elizabethport,Male,4,1124.64
U004844,Melissa Hanna,East Derek,Female,2,1123.16
U000545,Amy Bates,Maryberg,Other,4,1122.94
U002918,Stephen George,Blackland,Female,2,1121.88
U008276,Taylor Alvarado,Judithberg,Other,4,1118.42
U008150,Elizabeth Kim,West Mark,Female,2,1118.4
U005131,Carla Baldwin,West Melissaside,Male,4,1115.0
U006524,Charles Harmon,Grahamfort,Female,2,1113.6
U003362,Lauren Munoz,East Shaneborough,Male,2,1113.48
U002223,David Crawford,Williamchester,Female,2,1112.76
U008206,Douglas Rogers,Chloechester,Male,2,1109.62
U001810,Samantha Hines,North James,Male,2,1105.18
U004928,Shane Davis,Port Heather,Other,2,1102.52
U008268,Sydney Burton,Friedmanmouth,Male,2,1100.84
U007362,Diana Bennett,Randallfort,Other,2,1098.9
U004370,Richard Clayton,East Heatherbury,Female,2,1098.64
U005375,Sharon Mclaughlin,South Madison,Female,2,1098.64
U001827,Emily Rivera,Vargasborough,Male,4,1095.1
U007568,Crystal Atkins,Amberport,Female,2,1093.46
U001801,Laura Moore,Jasonton,Male,2,1092.76
U001628,Emily Wilson,North Christinaton,Other,4,1092.74
U002466,Howard Perez,South Garyton,Other,2,1091.54
U004194,Amanda Paul,North Jonathan,Male,2,1091.02
U000322,Angela Arnold,Rodriguezberg,Female,6,1090.64
U003570,Nathaniel Lawson,Bergermouth,Male,2,1089.9
U000645,Deborah Watkins,New Markmouth,Other,2,1089.2
U008450,Thomas Stewart,Williamside,Male,2,1087.4
U002139,Wayne Pennington,Lake Daniel,Other,2,1087.06
U006440,Patrick Reynolds,New Bethshire,Female,2,1086.62
U007163,Aaron Thompson,Fordton,Male,2,1083.68
U008553,Brian Davis,Teresaberg,Male,2,1083.66
U003294,Amber Walter,South Debraburgh,Other,2,1083.46
U002426,Kevin Rodriguez,New Sabrinafort,Female,2,1082.9
U003414,Michelle Scott,East Lori,Other,2,1082.72
U009261,Amber Erickson,North Lisahaven,Other,2,1081.68
U008059,Sara Morgan,North Rebecca,Female,6,1080.76
U005482,Anne Miller,North Brandon,Male,2,1080.66
U006500,Phillip Thompson,Cantuborough,Female,2,1080.48
U000391,Amanda Taylor,West Erica,Other,2,1079.38
U006648,Yolanda Eaton,South Hannahton,Female,2,1078.34
U009315,Cynthia Davis,Lake Jefferymouth,Male,2,1077.26
U008265,Jason Daniels,Port Heatherton,Male,2,1076.84
U005666,Philip Hernandez,Sherrifort,Other,2,1076.76
U007305,Brooke Wheeler,North Monica,Female,6,1075.42
U007827,Kari Novak,Leefurt,Male,4,1074.0
U004994,Frank Hunter,South George,Female,4,1073.4
U002649,Joshua Weaver,Nelsonmouth,Female,2,1072.56
U000676,Angela Williams,North Jonfurt,Female,2,1071.9
U005007,Christian Melton,South Mariaport,Male,2,1070.64
U008467,Tina Moreno,Laurenbury,Male,4,1070.62
U003893,Kelly Foster,East Jeremy,Female,2,1070.02
U005358,Elizabeth Brown,West Richard,Other,2,1070.02
U006425,Karen Holder,Grayport,Other,2,1069.74
U003575,Christopher Petersen,Port Alexandriastad,Female,2,1069.2
U008441,Rebecca Padilla,Sheltonstad,Male,2,1068.96
U000307,Nicholas Gross,East Carriebury,Other,2,1068.18
U000594,Kenneth Holland,Hodgeshire,Female,2,1067.26
U001759,Amy Love,South Vincent,Male,6,1067.2
U007300,Katie Ruiz,Masonfurt,Female,2,1063.36
U007502,Walter Page,South Nicole,Other,2,1063.06
U007674,Shelby Torres,West Andremouth,Female,2,1062.92
U005784,Michele Rodriguez,Benjaminchester,Female,2,1062.84
U007480,Edwin Warner,Brandymouth,Other,2,1059.62
U006385,Jessica Thomas,Hartburgh,Male,2,1059.1
U003433,Michael Scott,Thomasbury,Female,2,1056.2
U002477,James Jackson,Lake Tracy,Male,2,1054.3
U008714,Katrina Moore,Richardchester,Other,2,1053.68
U009900,Steven Moody,Smithbury,Other,4,1051.82
U007526,Christina Alvarez,North Brianna,Female,2,1051.54
U001360,Tonya Thomas,Port Heather,Female,2,1050.44
U009913,Jeffrey Austin,Lake Daniel,Male,2,1049.5
U009422,Timothy Gordon,East Brian,Female,2,1047.0
U009583,Stephen Sanders,South Lesliebury,Male,2,1046.96
U002470,Michael Torres,Riosside,Male,2,1044.36
U008966,Christina Simmons,Lake Charlesland,Female,2,1042.0
U004636,Deborah Huerta,South Steven,Male,4,1039.88
U007414,Amanda Baker,Lake Tara,Male,2,1038.98
U008038,Tracey Miles,East Kathleenhaven,Male,2,1038.84
U004066,Carol Wolfe,Elizabethport,Other,2,1038.42
U007475,Aaron Wilson,Kevinside,Male,2,1038.42
U005033,Michelle Snyder,Lake Michaelville,Female,2,1035.64
U006186,Sarah Perez,Christopherchester,Other,2,1034.72
U001225,Teresa White,Lake Julie,Other,4,1032.52
U006035,Keith Kelly,Andrewville,Other,2,1031.96
U001755,Kendra Smith,South Brandon,Male,2,1030.84
U007489,William Hampton,Russoland,Male,2,1028.56
U007941,Maria Thomas,Lauraborough,Male,2,1028.52
U009983,Heather Haynes,Port Kimberly,Male,2,1028.34
U006407,Adam Perry,Annatown,Female,2,1027.82
U004483,Evelyn Hendricks,Port Tamaraside,Other,2,1027.2
U000918,Michael Miller,Port Ian,Female,2,1026.94
U009350,Erin Newman,Lake Susantown,Other,2,1026.72
U003498,Kevin Wagner,Lake Eduardo,Male,4,1024.32
U001531,John Bennett,Mackenzieville,Male,2,1023.76
U008356,Beth Clark,Escobarhaven,Male,2,1022.68
U008581,David Lam,North Johnside,Male,2,1021.96
U002011,David Allen,East Tonya,Female,2,1021.26
U001090,James Obrien,West Joshuaborough,Female,2,1020.02
U007739,John Perez,Bryanland,Other,2,1018.96
U001304,Rebecca Williams,Billymouth,Male,2,1018.82
U001453,Rachel Case,Kaylaton,Other,2,1017.48
U004537,Penny Scott,North Michaelside,Other,2,1017.4
U000412,Nicholas Anderson,Serranoville,Other,2,1016.8
U002454,Michael Johnson,New Tylerfurt,Male,2,1016.72
U001337,Sara Taylor,Port Michaelstad,Other,2,1016.32
U002315,Brandy Kelly,Weberbury,Female,6,1016.0
